form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
delivered,deliver,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.9159,772.9244744792642
establishing,establish,VERB,{'VerbForm': 'Ger'},1,1.8692,789.8424823623064
studies,study,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3,2.6794,776.7470682160937
illuminated,illuminate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2788,799.3852279953895
motivating,motivate,VERB,{'VerbForm': 'Ger'},1,1.0,803.8915245443454
generalized,generalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.699,808.7566438457649
aimed,aim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.0,787.7283374964404
dominate,dominate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.9823,788.0144259071883
noticed,notice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.3288,766.2506945471841
appeared,appear,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,2.699,776.4302697499547
recognized,recognize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.6618,777.0315403081369
continues,continue,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,3.0374,770.9606472529437
met,meet,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,3.9894,755.5732931833381
conducting,conduct,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,2.2788,783.2220409474845
linked,link,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.3424,782.1940622512377
retired,retire,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.7896,774.9658850034145
joined,join,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,2.9253,772.7725405210139
started,start,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",44,3.9808,755.71229659195
evoke,evoke,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,1.2041,800.5926180678681
gathered,gather,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,2.692,776.5434120592901
annotated,annotate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
stored,store,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.2304,784.0043392006031
declared,declare,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.5237,779.2636764394525
spend,spend,VERB,{'VerbForm': 'Inf'},5,3.6774,760.6162075422844
attracted,attract,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.7825,775.0806436314547
waned,wane,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.8451,806.395202218066
seemed,seem,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.4422,764.4177891359517
submit,submit,VERB,{'VerbForm': 'Inf'},4,2.4518,780.4258095881969
did,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,5.077,737.9942109500365
declaring,declare,VERB,{'VerbForm': 'Ger'},1,1.7404,791.9243008540766
judge,judge,VERB,{'VerbForm': 'Inf'},1,3.609,761.7217695363612
ends,end,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,3.1942,768.4262595238322
form,form,VERB,{'VerbForm': 'Inf'},4,3.3387,766.0906789954099
reach,reach,VERB,{'VerbForm': 'Inf'},10,3.463,764.0815948453553
reacted,react,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.9494,788.5461947610644
abandon,abandon,VERB,{'VerbForm': 'Inf'},1,2.617,777.7556510878829
publishing,publish,VERB,{'VerbForm': 'Ger'},1,2.29,783.0410132525479
ignore,ignore,VERB,{'VerbForm': 'Inf'},5,2.9786,771.9110426513605
polishing,polish,VERB,{'VerbForm': 'Ger'},1,1.8388,790.3338432485627
talked,talk,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,3.7183,759.9551331920252
alludes,allude,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,5.565,730.1065756706588
stayed,stay,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.2225,767.9688413303764
copied,copy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.1106,785.9406890089422
obliterated,obliterate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5051,795.7274987664487
hint,hint,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,2.6721,776.8650594815434
confided,confide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.6435,793.4905136790186
prompted,prompt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,1.6721,793.0282465294484
provoke,provoke,VERB,{'VerbForm': 'Inf'},1,2.1072,785.995643844905
knew,know,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,4.2746,750.9635522372755
mentioned,mention,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.1923,768.4569695792233
supposed,suppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10,4.1094,753.6337107375895
provoked,provoke,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9345,788.7870262480782
exclaimed,exclaim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
interpolated,interpolate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,5.472,731.609752066114
managed,manage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.9279,772.7305162346893
eliminate,eliminate,VERB,{'VerbForm': 'Inf'},3,2.4857,779.8778775472729
names,name,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.4389,764.4711276532098
celebrated,celebrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.143,785.41700174859
occasioned,occasion,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.1761,801.0451873052094
speculated,speculate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.301,799.0264052429261
married,marry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,4.0851,754.0264761828536
imprisoned,imprison,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.0253,787.3194088641284
lost,lose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",20,4.1454,753.0518360038649
convinced,convince,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,3.0261,771.143291266585
composing,compose,VERB,{'VerbForm': 'Ger'},1,1.6902,792.7356928438815
outlining,outline,VERB,{'VerbForm': 'Ger'},1,0.9542,804.6317985111396
judged,judge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.316,782.6207703893024
contains,contain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,2.4166,780.9947537722832
pouring,pour,VERB,{'VerbForm': 'Ger'},2,2.4814,779.9473792515789
exaggerated,exaggerate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.8129,790.7524697931035
outlined,outline,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.6128,793.9867235213893
doing,do,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",43,4.7201,743.7628524074338
submitted,submit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.017,787.4535633166261
buried,bury,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,3.2403,767.6811366009238
shot,shoot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,4.0645,754.3594378360403
abandoned,abandon,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.8319,774.2821821912881
refusing,refuse,VERB,{'VerbForm': 'Ger'},3,2.2253,784.0867714545474
ended,end,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",16,3.1796,768.6622420547316
were,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",15,4.9284,740.3960605453552
initiate,initiate,VERB,{'VerbForm': 'Inf'},1,2.233,783.9623149142785
postponed,postpone,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.0128,787.5214487022272
notified,notify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.3424,782.1940622512377
cry,cry,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",5,3.5249,763.08109356709
die,die,VERB,{'VerbForm': 'Inf'},8,4.1245,753.3896466131661
erected,erect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.415,797.1838019194649
garnered,garner,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
starred,star,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,1.5682,794.7076016637259
burning,burn,VERB,{'VerbForm': 'Ger'},1,3.1937,768.4343411173561
earning,earn,VERB,{'VerbForm': 'Ger'},1,2.1206,785.779057138463
appearing,appear,VERB,{'VerbForm': 'Ger'},5,2.0792,786.4482130822463
acclaimed,acclaim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3222,798.6837456775105
portrayed,portray,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.4914,795.9489344290049
stars,star,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,3.3718,765.5556775041242
filming,film,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.2989,782.8971608878215
b.,bear,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",3,0.0,820.0547115922506
played,play,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,3.458,764.1624107805949
co-starred,co-star,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
grew,grow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",15,3.1744,768.7462906273807
educated,educate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.4518,780.4258095881969
descended,descend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.9685,788.2374778884495
assumed,assume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,2.7634,775.3893605040697
confirmed,confirm,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.8388,774.1706562006576
brought,bring,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",13,3.9438,756.3103345127225
remained,remain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,2.3502,782.067989392264
persecuted,persecute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.7709,791.4313236491155
entered,enter,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.8739,773.6033283352762
tolerate,tolerate,VERB,{'VerbForm': 'Inf'},4,2.5502,778.835351982683
changed,change,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,3.7117,760.0618102265413
re-embarking,re-embark,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
journeying,journey,VERB,{'VerbForm': 'Ger'},1,0.0,820.0547115922506
enlisted,enlist,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.243,783.8006830437995
distinguished,distinguish,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4997,779.6515929286022
disliked,dislike,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4624,796.4176668533942
complaining,complain,VERB,{'VerbForm': 'Ger'},1,2.7574,775.4863396263571
appointed,appoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.433,780.7296775046975
fleeing,flee,VERB,{'VerbForm': 'Ger'},2,2.0531,786.8700722641967
seeking,seek,VERB,{'VerbForm': 'Ger'},5,2.4609,780.278724586061
broke,break,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.7288,759.7854197280221
helping,help,VERB,{'VerbForm': 'Ger'},5,3.4131,764.8881378790458
securing,secure,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,1.7924,791.0838151275855
headed,head,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.1962,768.3939331497363
created,create,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12,3.0777,770.3092708149131
employed,employ,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.3222,782.5205586296054
organizing,organize,VERB,{'VerbForm': 'Ger'},2,2.0043,787.6588357921344
raised,raise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.1183,769.6530454207682
closed,close,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.4408,764.4404175978189
reinterred,reinter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
edited,edit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7853,791.1985737556256
printed,print,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.4871,779.8552490854058
liberated,liberate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.9777,788.0887765676086
co-founded,co-found,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
moving,move,VERB,{'VerbForm': 'Ger'},18,3.7857,758.8657343849964
exploding,explode,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1239,785.725718621205
recalled,recall,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.9085,789.2072691113237
drew,draw,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,9.189,671.5311858090508
smash,smash,VERB,{'VerbForm': 'Inf'},1,2.6253,777.6214966353854
reducing,reduce,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6,1.7076,792.4544533892479
care,care,VERB,{'VerbForm': 'Inf'},2,4.3936,749.0401329785749
fix,fix,VERB,{'VerbForm': 'Inf'},2,3.6461,761.1221152968839
specializing,specialize,VERB,{'VerbForm': 'Ger'},1,1.415,797.1838019194649
appreciated,appreciate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.4669,780.1817454637735
meet,meet,VERB,{'VerbForm': 'Inf'},15,4.2545,751.2884322969385
seeing,see,VERB,{'VerbForm': 'Ger'},9,3.7476,759.4815518115215
remain,remain,VERB,{'VerbForm': 'Inf'},6,3.2292,767.8605479771555
help,help,VERB,{'VerbForm': 'Inf'},27,4.6719,744.5419180231429
connect,connect,VERB,{'VerbForm': 'Inf'},1,2.6928,776.5304815096517
fell,fall,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.571,762.3359706441815
knowing,know,VERB,{'VerbForm': 'Ger'},7,3.3632,765.6946809127362
wished,wish,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.6243,777.6376598224333
treated,treat,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.0864,770.1686510875963
got,get,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",47,5.2269,735.5713492115556
suffered,suffer,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.8176,774.5133157660732
felt,feel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",33,3.7862,758.8576527914723
compelled,compel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.143,785.41700174859
loaded,load,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.9773,771.9320547945227
signaled,signal,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.3617,798.0452997891182
opened,open,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,3.2373,767.7296261620675
marked,mark,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,2.7388,775.7869749054481
lay,lie,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10,3.4729,763.9215792935811
added,add,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.6928,776.5304815096517
belong,belong,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,3.3549,765.8288353652339
troubled,trouble,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.5403,778.9953675344573
spread,spread,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.2033,768.2791745216963
requesting,request,VERB,{'VerbForm': 'Ger'},1,2.3483,782.0986994476551
stopped,stop,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.5849,762.1113023442157
caught,catch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8,3.6805,760.5661016624359
adorns,adorn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
bats,bat,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.4914,779.7857473810999
throws,throw,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.5855,778.264791479892
batted,bat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.3979,797.4601924179841
hit,hit,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",17,4.1469,753.027591223293
listed,list,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.4548,780.3773200270532
graduated,graduate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.5977,778.0676005979076
batting,bat,VERB,{'VerbForm': 'Ger'},2,2.2175,784.212844313521
named,name,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12,3.5521,762.641454879387
transferring,transfer,VERB,{'VerbForm': 'Ger'},1,2.0828,786.3900256088739
posted,post,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,2.5658,778.5832062647357
led,lead,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.0885,770.1347083947958
scored,score,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9,2.4683,780.1591170019065
drafted,draft,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.0792,786.4482130822463
advancing,advance,VERB,{'VerbForm': 'Ger'},1,1.8865,789.5628592263777
cut,cut,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",14,4.0689,754.2883198130296
hitting,hit,VERB,{'VerbForm': 'Ger'},4,3.0795,770.2801770782269
expanded,expand,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.7482,791.7982279951029
traded,trade,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.3483,782.0986994476551
debuted,debut,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,0.0,820.0547115922506
won,win,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,4.588,745.8980094164621
impressed,impress,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.9881,771.7574923744054
rob,rob,VERB,{'VerbForm': 'Inf'},2,3.0752,770.3496787825329
drove,drive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.1682,768.8465023870777
starting,start,VERB,{'VerbForm': 'Ger'},9,3.5513,762.6543854290253
devoted,devote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.6128,777.8235364734842
stemmed,stem,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
recognised,recognise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
baptized,baptize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.0043,787.6588357921344
gone,go,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,4.18,752.4925897320073
learned,learn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10,3.472,763.9361261619241
claim,claim,VERB,{'VerbForm': 'Inf'},4,3.1126,769.7451755869413
acquired,acquire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3598,781.9128227966041
indulged,indulge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.415,797.1838019194649
appease,appease,VERB,{'VerbForm': 'Inf'},1,1.415,797.1838019194649
visit,visit,VERB,{'VerbForm': 'Inf'},6,3.4763,763.8666244576182
remind,remind,VERB,{'VerbForm': 'Inf'},4,3.2751,767.1186576916566
dug,dig,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.659,777.076797231871
lined,line,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.5198,779.3267128689394
fulfilled,fulfill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.1644,785.0711095457648
go,go,VERB,{'VerbForm': 'Inf'},97,5.2866,734.6064069447956
filtering,filter,VERB,{'VerbForm': 'Ger'},1,1.415,797.1838019194649
relieved,relieve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.7202,776.0876101845392
breathed,breathe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8573,790.0348242881764
converted,convert,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.1239,785.725718621205
travelled,travel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9912,787.870573542462
settled,settle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.9965,771.621721603203
accompanied,accompany,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.0253,787.3194088641284
devote,devote,VERB,{'VerbForm': 'Inf'},1,2.0043,787.6588357921344
abstained,abstain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
