Word,Log_Freq_HAL,I_Mean_RT
biosphere,6.109,778.767
biosynthesized,1.792,1179.217
biotechnology,7.233,1119.29
biotic,4.159,978.455
bipartisan,6.498,843.615
biped,4.248,843.0
biplane,4.977,816.316
biracial,4.727,1017.353
birch,7.225,843.207
birches,4.382,831.0
bird,9.856,596.0
birdbath,3.219,756.071
birdie,6.404,780.133
birdies,4.963,685.71
birdlike,2.944,761.25
birds,9.581,559.303
bird's,6.387,629.121
birdseed,4.673,787.552
birth,10.059,590.812
birthcontrol,3.178,797.031
birthday,9.055,682.71
birthed,4.094,748.105
birthmark,4.477,759.424
birthplace,6.5,759.71
birthrate,4.787,993.759
birthright,6.219,911.719
births,6.957,597.424
biscuit,6.395,623.875
biscuits,6.537,702.406
bisect,3.401,766.133
bisexual,8.172,701.676
bisexuality,6.168,836.1
bishop,8.613,588.714
bishopry,0.0,859.0
bishops,6.775,702.062
Bismarck,6.014,899.704
bison,6.987,820.71
bisque,4.7,760.773
bistro,5.273,716.115
bit,11.978,603.485
bitch,9.149,646.25
bite,9.007,576.548
biter,4.691,879.444
bites,7.968,660.879
biting,7.782,758.968
bits,10.079,656.97
bitten,7.188,714.742
bitter,8.684,609.969
bitterest,3.584,853.2
bitterly,6.544,781.038
bitterness,7.098,668.742
bitters,4.868,862.778
bittersweet,5.753,674.355
bivalve,1.946,935.944
bivouac,3.738,844.25
biweekly,6.277,905.962
biz,8.29,758.818
bizarre,8.69,722.25
blab,4.691,752.72
blabbed,3.497,808.379
blabbermouth,2.708,856.091
black,11.988,658.029
blackball,3.871,805.667
blackberry,4.868,721.581
blackbird,6.332,643.226
blackbirds,4.605,673.152
blackboard,6.136,703.97
blacked,6.109,805.556
blacken,4.454,760.065
blackened,6.532,720.4
blackening,4.394,818.545
blackest,4.71,964.68
Blackfeet,2.708,912.308
blackhead,2.197,756.576
blacking,4.575,797.958
blackjack,7.956,658.562
blacklist,6.184,715.818
blackmail,6.832,739.419
blackmailed,4.868,761.794
blackmailer,3.045,916.276
blackness,6.188,637.938
blackout,6.51,653.412
blacks,9.282,627.875
black's,6.488,753.156
blacksmith,8.466,781.25
bladder,7.408,686.576
blade,9.169,542.931
blades,8.371,676.121
blah,9.458,768.292
blame,9.76,546.314
blamed,7.933,656.188
blameless,5.545,673.516
blameworthy,3.434,869.179
blaming,7.772,658.0
blanch,4.522,787.708
bland,7.425,653.133
blandly,4.248,962.897
blandness,4.007,921.16
blank,9.632,533.031
blanket,8.246,630.485
blanketed,4.7,761.63
blankets,6.94,673.152
blanks,7.834,584.75
blare,3.871,855.731
blared,4.234,794.156
blaring,5.403,643.286
blarney,4.263,831.529
blase,5.011,794.846
blaspheme,4.7,975.96
blasphemed,4.304,939.0
blasphemer,4.804,859.765
blasphemies,3.332,1086.818
blasphemous,6.098,886.08
blasphemy,7.311,804.839
blast,9.849,598.086
blasted,7.361,633.062
blasting,7.52,672.152
blasts,7.279,684.429
blatancy,0.693,779.294
blatant,8.089,732.792
blather,6.091,713.889
blaze,8.432,584.618
blazed,5.118,643.152
blazer,6.804,590.031
blazing,7.989,638.588
bleach,7.185,587.515
bleached,5.521,716.121
bleachers,5.501,745.156
bleaching,5.537,642.727
bleak,6.583,701.833
bleakly,1.609,766.32
bleary,4.111,741.714
bleat,4.852,770.391
bleating,5.231,822.467
bleats,3.829,787.385
bled,6.273,639.69
bleed,7.834,627.394
bleeding,8.368,701.121
bleedings,2.303,693.452
bleeds,6.254,646.5
bleep,4.852,701.286
bleeps,3.97,832.963
blemish,5.497,635.576
blemishes,5.666,671.559
blend,8.088,594.882
blended,6.757,693.0
blender,6.879,658.0
blending,6.808,694.091
blends,6.491,600.312
blent,0.0,624.8
bless,8.276,595.818
blessed,8.657,580.118
blessing,8.849,588.412
blessings,7.636,681.867
blest,3.401,1059.0
blew,8.582,673.062
blight,7.586,756.72
blighted,4.443,732.478
blimey,5.05,842.222
blimp,5.759,728.448
blind,9.515,537.371
blinded,7.727,683.364
blinders,5.771,732.9
blindfold,6.413,685.606
blindfolded,6.319,792.0
blinding,6.698,735.469
blindly,7.667,722.03
blindness,7.198,652.4
blinds,6.554,642.233
blink,7.629,557.571
blinked,6.328,677.912
blinkers,4.248,735.412
blinking,7.619,656.758
blip,5.778,711.615
blips,4.635,846.211
bliss,7.704,627.688
blissful,6.047,733.161
blister,6.047,658.844
blistered,4.836,735.848
blisters,6.026,592.121
blithe,5.283,715.55
blithely,5.908,786.647
blithesome,0.0,1048.188
blitz,7.283,695.485
blitzes,3.526,823.577
blizzard,7.651,632.8
blizzards,4.635,702.656
bloat,6.335,679.226
bloated,7.402,667.433
bloater,1.609,755.304
blob,7.065,668.4
block,10.412,549.485
blockade,7.072,855.848
blockading,4.143,879.773
blockage,5.878,705.71
blockages,4.331,870.793
blockbuster,7.241,655.545
blocked,8.507,599.333
blockhead,4.22,694.345
blockhouse,2.485,908.036
blocking,8.397,639.581
blocks,9.576,649.882
blocky,5.73,655.6
bloke,6.787,794.35
blokes,5.252,767.083
blond,8.08,569.7
blonde,8.798,631.971
blondes,6.993,610.207
blonde's,5.598,702.188
blood,10.855,571.97
bloodbath,5.288,763.938
bloodcurdling,2.996,1000.906
blooded,5.999,736.207
bloodhound,5.602,728.152
bloodhounds,5.903,838.966
bloodiest,4.82,755.931
bloodless,4.644,746.667
bloodlust,6.271,832.867
bloodroot,2.079,863.9
bloods,5.118,721.188
bloodshed,6.579,748.879
bloodshot,6.061,710.441
bloodstain,2.565,839.941
bloodstained,3.989,891.629
bloodstains,3.434,802.235
bloodstock,2.944,816.682
bloodstream,6.314,686.0
bloodsucker,3.689,752.871
bloodthirsty,5.684,990.5
bloody,9.074,696.25
bloom,8.236,641.333
bloomed,4.804,646.821
bloomer,5.303,658.5
blooming,6.555,599.286
blooms,6.522,625.182
blossom,6.791,657.938
blossomed,5.187,752.594
blossoms,6.497,649.688
blot,6.271,586.8
blotch,4.317,769.667
blots,4.949,687.367
blotted,4.454,593.233
blotter,6.1,717.1
blotting,5.313,820.143
blotto,4.174,897.75
blouse,7.43,674.697
blouses,5.366,680.903
blow,9.736,619.118
blowback,4.094,845.115
blower,6.284,723.656
blowers,5.403,854.857
blowfish,5.984,722.242
blowfly,2.398,1017.55
blowgun,3.045,826.077
blowhard,4.543,1000.739
blowhole,2.944,805.387
blowing,8.474,590.0
blown,8.659,634.033
blowout,6.624,702.265
blowpipe,2.565,798.29
blows,8.459,627.4
blowtorch,4.787,993.75
blowup,4.691,839.536
blubber,4.942,685.788
bludgeon,5.352,900.938
blue,11.396,573.647
Bluebeard,2.708,884.037
bluebell,3.664,767.207
blueberries,5.328,660.235
blueberry,5.762,686.875
bluebird,5.591,683.576
bluecoat,1.609,736.455
bluefish,3.892,698.967
bluejacket,0.0,703.818
bluejay,4.419,717.303
blueprint,6.615,633.794
blueprints,6.37,633.061
blues,9.441,569.171
bluff,7.004,697.706
bluffing,5.717,759.767
bluffs,5.561,667.467
bluing,3.761,1017.0
bluish,5.46,900.962
blunder,6.5,666.844
blundered,4.419,751.219
blunderings,1.609,843.917
blunders,5.989,774.6
blunt,7.446,617.875
blunted,5.011,756.897
blunter,2.89,716.0
bluntly,6.399,763.273
bluntness,3.892,774.424
blunts,4.205,645.909
blur,7.395,610.939
blurb,7.444,830.864
blurred,6.544,611.688
blurry,6.384,691.323
blurted,5.832,826.125
blush,7.134,555.969
blushed,6.838,716.765
blushes,4.754,664.871
blushing,6.477,630.781
bluster,5.505,692.857
blustered,2.89,823.44
blustery,4.443,837.143
boa,6.659,767.833
boar,6.026,681.697
board,11.285,562.727
boarded,6.646,656.062
boarder,6.04,663.034
boarding,7.349,769.294
boardinghouse,3.807,1070.103
boardinghouses,0.0,1014.333
boardroom,4.477,814.429
boards,10.052,658.833
board's,6.286,671.941
boardwalk,6.349,666.576
boast,6.865,626.242
boasted,5.829,622.636
boaster,2.079,741.621
boastfully,1.609,876.667
boasting,5.974,683.879
boasts,6.594,743.441
boat,9.671,549.778
boaters,5.864,697.5
boathouse,5.088,797.375
boathouses,2.485,833.697
boating,6.94,663.188
boatload,4.663,821.963
boatloads,4.043,837.375
boatman,4.078,667.0
boatmen,2.944,701.469
boats,8.633,603.355
boat's,4.382,605.824
boatsmen,0.0,808.571
boatyards,2.398,929.917
bob,11.066,652.545
bobbed,5.375,752.24
bobbin,5.198,856.071
bobbing,6.153,721.786
bobbles,2.773,839.333
Bobby,8.906,681.344
bobcat,5.366,742.969
bobolink,2.079,700.5
Bob's,7.651,670.788
bobsled,3.951,805.6
bobsleigh,0.0,819.667
bobtail,5.081,737.654
bock,6.847,650.667
bod,6.637,993.667
bode,6.399,803.864
bodes,4.804,737.2
bodice,5.628,674.667
bodied,5.903,828.875
bodies,9.568,638.25
bodily,7.698,714.2
body,11.663,577.576
bodybuilder,5.342,758.375
bodybuilders,5.375,776.242
bodybuilding,5.943,808.424
bodyguard,8.207,751.636
body's,7.021,656.067
bodyweight,4.852,884.062
bodywork,5.501,711.094
Boeing,7.671,809.926
bog,8.744,769.269
Bogartian,0.0,1234.0
bogey,5.342,923.2
bogeyed,1.386,1168.571
bogeymen,3.219,997.25
bogeys,3.638,926.8
bogged,6.535,770.655
boggle,5.142,759.419
boggled,4.248,693.167
bogies,4.22,848.35
bogus,8.503,677.5
bogy,2.197,938.429
Bohemia,5.714,757.419
bohemian,5.638,999.64
boil,8.252,625.8
boiled,7.571,640.969
boiler,6.789,628.606
boilers,5.951,676.548
boiling,8.032,607.226
boils,7.347,665.424
boisterous,5.13,805.2
bold,8.61,531.265
bolder,5.493,717.161
boldest,3.497,656.031
boldface,4.736,691.171
boldfaced,2.708,756.853
boldly,7.14,711.567
boldness,5.398,715.194
Bolivia,7.461,748.774
Bolivian,5.762,839.4
boll,4.934,671.625
bolo,7.44,669.5
Bologna,6.789,685.733
boloney,2.079,794.462
Bolshevik,5.666,768.429
Bolsheviks,5.72,939.474
Bolshevism,4.344,1103.588
bolster,6.42,796.103
bolstered,4.779,851.773
bolstering,4.382,905.667
bolt,8.895,704.333
bolted,6.639,670.206
bolting,5.38,651.406
bolts,8.041,601.062
bomb,9.641,602.455
bombard,5.587,732.969
bombarding,5.193,879.233
bombardment,6.365,976.75
bombast,4.844,804.105
bombastic,5.338,757.269
Bombay,7.897,879.706
bombed,7.448,583.968
bomber,7.791,661.875
bombers,7.587,749.5
bomber's,3.611,710.333
bombing,8.447,680.303
bombings,6.554,676.355
bombproof,3.555,986.545
bombs,8.731,584.938
bombshell,5.537,707.323
bombsight,2.708,860.923
bombsite,0.0,839.167
bonanza,6.455,738.516
bonbon,2.398,864.2
bond,9.469,587.424
bondage,8.379,715.259
bonded,6.79,711.939
bondholder,3.638,1100.19
bonding,7.398,682.941
bonds,8.964,575.059
bondsman,2.773,901.258
bondsman's,0.0,945.64
bone,9.684,655.853
bonehead,6.409,718.688
boneless,5.595,671.906
bonemeal,2.565,1086.182
boner,6.18,724.786
bones,8.881,597.545
bonesetter,0.0,1209.519
boneshaker,1.386,940.167
bonfire,5.673,691.2
bonfires,3.892,794.483
bong,7.197,716.536
bongo,6.356,690.258
bongos,4.663,731.32
bonkers,5.999,713.692
bonnet,6.052,673.625
bonny,6.031,923.688
bonsai,7.496,805.136
bonus,9.585,674.97
bony,5.509,689.385
boo,7.339,716.097
boob,6.207,763.517
booboo,3.97,893.792
booby,6.244,954.071
boogie,7.152,736.8
boohoo,3.135,968.13
book,12.16,521.941
bookable,2.639,738.68
bookbinder,3.526,895.333
bookbindery,0.0,1058.667
bookcase,5.872,674.147
bookcases,4.554,675.0
bookclub,3.296,744.25
booked,7.479,712.552
bookend,3.367,788.815
booker,6.471,620.156
bookers,3.714,648.393
bookie,4.868,875.682
bookies,4.771,853.6
booking,7.469,668.788
bookings,6.207,762.5
bookish,4.111,657.0
bookkeeper,4.836,657.758
bookkeeping,6.242,666.0
booklet,8.414,662.606
booklets,6.739,756.094
booklists,3.497,667.273
bookmark,7.451,668.333
bookmobile,2.398,892.556
books,11.618,580.545
book's,6.746,697.091
bookseller,5.537,719.03
bookshelf,7.025,673.939
bookshelves,5.434,712.545
bookshop,6.572,615.188
bookstall,2.303,939.696
bookwork,1.099,742.061
bookworm,4.727,712.906
boom,8.363,653.452
boomed,5.056,730.441
boomerang,7.75,931.452
boomerangs,5.72,802.719
booming,6.701,656.355
boomtown,4.511,883.7
boon,7.734,770.167
boor,5.088,720.333
boorish,5.257,843.111
boors,3.367,759.214
boos,5.231,766.13
boost,8.468,608.03
boosted,6.663,672.273
booster,8.841,678.324
boosting,6.182,692.697
boosts,5.775,661.594
boot,10.689,531.094
booted,7.955,753.438
booth,8.404,595.029
booths,6.711,697.571
bootlace,0.0,830.062
bootleg,7.854,742.839
bootlegger,4.331,807.7
bootleggers,5.13,893.267
bootlegging,4.875,804.121
bootless,2.773,753.176
boots,9.28,563.647
bootstraps,4.615,945.9
booty,5.919,731.29
booze,6.869,637.742
boozer,3.85,668.962
bop,6.792,837.792
bopper,4.754,876.048
borage,3.367,847.333
borax,5.835,822.0
Bordeaux,6.25,740.227
bordello,4.159,814.267
border,9.729,638.0
bordered,7.619,710.655
bordering,6.4,690.257
borderland,3.97,849.6
borderlands,5.273,936.839
borderline,6.993,683.059
borders,8.812,618.265
bore,8.188,740.194
bored,8.857,599.647
boredom,7.305,712.394
borer,3.526,691.524
bores,5.591,674.75
boric,5.357,761.727
boring,9.45,671.147
born,10.468,584.212
borne,8.701,820.308
Borneo,5.416,742.222
boron,5.226,1052.545
borough,6.1,772.885
boroughs,4.564,844.261
borrow,8.353,618.065
borrowed,8.159,672.548
borrower,5.533,759.355
borrowing,7.751,734.969
borrows,5.989,688.156
borscht,3.664,697.25
bosom,6.312,892.455
bosoms,4.143,770.667
boss,9.211,595.686
bossed,3.332,741.452
bosses,7.29,640.441
bossman,3.367,694.333
boss's,5.278,678.545
bossy,5.74,677.419
Boston,10.216,585.485
Bostonian,4.007,866.375
Bostonians,4.205,900.448
Boston's,5.945,660.812
botanical,6.711,788.2
botanist,5.817,842.074
botanists,4.407,812.417
botany,6.433,842.323
botch,5.493,741.0
both,12.6,599.121
bother,9.924,688.879
bothered,8.875,656.606
bothering,7.77,653.394
bothers,7.975,793.156
bothersome,6.089,841.029
bottle,9.833,607.212
bottled,7.135,785.429
bottleneck,6.944,721.419
bottlenecks,5.935,823.088
bottles,8.643,611.968
bottling,6.397,752.414
bottom,10.68,648.647
bottomless,7.457,682.406
bottoms,7.326,655.0
botulism,5.142,879.625
boudoir,3.892,994.462
bough,5.69,736.455
boughs,3.555,945.043
bought,10.953,695.606
bouillabaisse,3.638,1040.143
bouillon,4.564,931.857
boulder,8.782,710.786
boulders,5.835,706.931
boulevard,7.831,832.733
boulevards,3.497,806.185
bounce,8.35,564.706
bounced,8.148,637.0
bouncer,5.663,685.294
bouncing,7.83,594.636
bouncy,6.148,670.788
bound,9.451,639.606
boundaries,8.513,679.613
boundary,8.371,690.727
bounded,6.537,683.367
bounding,6.366,785.903
boundless,6.107,718.344
bounds,7.967,654.062
bounteous,2.996,1199.824
bountiful,5.425,886.481
bounty,7.439,735.188
bouquet,6.392,722.323
bouquets,4.852,769.844
bourbon,6.125,729.724
bourbons,4.828,890.667
bourgeois,6.64,831.826
bourgeoisie,6.244,1035.35
bout,8.632,710.773
boutique,6.532,703.719
bouts,6.258,758.429
bovine,6.801,771.5
bovines,3.97,747.0
bow,8.923,657.294
bowed,6.922,712.9
bowel,6.86,667.129
bowels,6.642,699.968
bower,5.958,933.778
bowers,7.043,868.111
Bowie,7.274,756.85
bowing,6.513,723.438
bowl,9.28,602.03
bowler,7.175,697.25
bowling,8.599,598.636
bowls,7.003,617.097
bowman,8.018,872.5
bows,7.095,694.545
bowstring,3.892,997.087
bowwow,0.693,954.077
box,12.053,697.029
boxcar,5.517,683.286
boxcars,4.489,682.818
boxed,8.169,605.486
boxer,7.464,574.906
boxes,10.118,625.943
boxing,7.941,551.5
boxwood,4.234,877.957
boxy,4.804,759.0
boy,10.665,532.909
boycott,8.024,646.676
boycotted,5.323,702.781
boyfriend,8.451,654.844
boyhood,6.111,720.613
boyish,6.435,722.419
boys,10.083,688.312
boy's,7.951,564.467
bra,8.224,659.281
brace,7.257,583.875
braced,5.595,673.968
bracelet,6.094,673.485
braces,6.739,632.424
brace's,0.0,757.233
bracing,5.802,789.033
bracken,5.293,888.882
bracket,7.889,808.156
brackets,7.883,759.667
Brad,9.429,666.645
Bradley,8.625,725.375
brae,4.82,583.833
brag,7.06,675.5
braggadocio,4.094,889.4
braggart,4.078,823.842
bragged,5.553,699.562
bragging,6.945,659.273
Brahmin,5.878,1083.429
Brahms,7.625,811.368
braid,6.217,703.061
braided,6.066,737.645
braiding,4.635,921.75
braids,5.226,604.567
braille,6.269,817.333
brain,10.899,583.875
brainchild,5.403,798.906
brains,8.801,616.424
brain's,5.948,649.406
brainstorm,6.465,709.697
brainwash,7.27,758.032
brainwashing,7.021,920.727
brainwave,5.124,850.562
brainy,5.553,683.727
braise,2.944,830.833
brake,8.725,662.088
brakeman,3.555,864.083
brakes,8.447,618.176
bramble,5.587,735.231
brambles,7.848,787.389
bran,6.387,713.667
branch,9.514,625.545
branched,5.635,612.469
branches,8.428,667.656
branching,6.267,732.667
branchy,0.693,777.214
brand,10.127,562.471
branded,6.866,664.848
brandish,4.159,929.179
brandishing,5.159,836.5
Brandon,8.421,755.156
Brandon's,4.522,684.576
brands,8.556,615.71
brandy,7.355,708.606
Brandywine,4.796,940.72
brash,5.505,751.5
brashness,2.944,837.682
brass,9.397,652.5
brasserie,3.466,991.765
brassiere,4.913,881.3
brassy,4.043,783.095
brat,6.985,607.618
bratwurst,3.638,821.52
bravado,5.572,914.444
brave,8.617,573.094
braved,4.369,718.971
bravely,5.832,658.452
braver,5.565,666.185
bravery,6.12,626.029
braves,6.963,582.0
bravest,4.522,732.677
braving,3.912,656.828
bravo,7.77,650.281
brawl,6.994,592.29
brawn,5.595,800.913
bray,6.635,729.071
braying,3.951,1046.714
brazen,5.727,735.036
brazenly,5.288,838.917
brazenness,2.197,1009.706
brazier,4.078,738.375
Brazil,8.746,664.438
Brazilian,7.668,755.848
breach,7.865,724.645
breaching,5.293,816.676
bread,9.112,589.5
breadbasket,3.611,857.0
breadboard,4.812,816.593
breadcrumb,2.485,746.344
breaded,3.689,705.875
breadfruit,1.946,930.652
breadline,2.398,884.462
breadth,6.994,741.7
breadwinner,4.511,898.968
break,10.774,604.147
breakable,5.38,656.375
breakables,2.639,845.3
breakage,6.161,738.484
breakaway,6.407,663.758
breakdown,8.204,750.281
breakdowns,5.866,729.25
breaker,7.343,649.971
breakers,6.544,616.429
breakfast,8.939,639.353
breakfasted,2.079,954.333
breakfasts,5.94,862.567
breaking,9.414,578.912
breakneck,4.644,919.156
breakout,7.299,646.529
breaks,9.287,625.848
breakthrough,7.402,766.424
breakthroughs,6.133,774.938
breakup,6.569,600.562
breakups,4.06,706.824
breakwater,3.738,789.812
breakwaters,3.045,887.467
breast,8.929,631.971
breastbone,4.159,764.226
breasted,5.58,777.844
breastfeed,5.956,924.406
breastplate,4.82,925.455
breasts,9.229,600.879
breaststroke,4.533,1002.346
breastwork,0.693,912.071
breath,9.577,614.706
breathalyse,0.0,1455.4
breathe,8.045,661.606
breathed,7.033,862.733
breather,5.922,809.76
breathes,6.08,863.5
breathing,8.861,613.303
breathless,6.303,703.152
breathlessly,5.22,816.935
breaths,6.385,668.618
breathtaking,6.463,774.471
breathy,4.489,794.259
bred,8.035,685.593
breech,6.246,649.414
breeches,4.99,829.031
breed,9.632,647.176
breeder,8.321,753.576
breeding,9.062,604.091
breeds,8.61,646.968
breed's,5.384,718.688
breeze,7.659,616.625
breezes,4.997,601.375
breezy,5.017,673.594
brethren,7.208,848.25
Breton,6.859,748.286
Brett,9.034,729.516
brevity,6.759,808.474
brew,8.002,679.559
brewed,7.002,667.906
brewers,7.11,694.559
Brewer's,5.485,808.517
brewery,7.293,735.25
brewing,8.058,705.455
Brian,10.698,693.455
briar,5.303,783.913
bribe,7.024,753.424
bribed,5.476,798.0
bribers,0.0,831.542
bribery,6.592,755.296
bribes,6.78,733.562
brick,8.286,586.0
bricklayer,3.638,892.939
bricklayers,2.996,818.312
bricklaying,2.398,954.273
bricks,7.434,649.533
brickwork,2.708,914.633
brickyard,4.754,772.29
bridal,6.98,600.094
bride,8.21,617.121
bridecake,0.0,1035.591
bridegroom,4.71,805.5
bridegroom's,2.079,838.667
brides,6.395,627.441
bride's,5.858,601.182
bridesmaid,5.384,795.562
bridesmaids,6.031,848.909
bridge,9.871,559.088
bridgehead,4.025,810.607
bridges,8.396,751.303
bridgework,1.792,773.677
bridle,5.94,716.567
Brie,4.89,825.615
brief,9.878,615.324
briefcase,6.632,646.606
briefed,6.321,870.5
briefer,4.898,905.045
briefest,4.654,746.889
briefing,7.572,820.25
briefly,8.776,612.324
briefs,7.158,625.529
brig,6.612,922.231
brigade,8.341,822.143
brigades,6.136,814.75
brigadier,5.805,1009.692
brigand,3.85,906.222
brigantine,3.989,658.2
bright,9.527,598.774
brighten,5.796,674.686
brightened,5.313,700.242
brightens,4.06,777.219
brighter,7.39,617.515
brightest,6.93,767.273
brightly,6.79,719.029
brightness,7.631,651.935
brilliance,6.931,802.069
brilliancy,2.89,879.222
brilliant,8.953,722.452
brilliantly,6.368,792.697
brim,5.979,702.318
brimful,1.946,890.19
brimmed,3.178,742.481
brimstone,7.586,784.586
brindle,6.65,752.933
brine,7.795,731.2
bring,10.942,675.5
bringing,9.486,670.303
brings,9.444,613.471
brink,7.163,629.759
brinkmanship,2.996,1099.214
brinksmanship,1.792,1174.059
briquette,2.079,938.571
Brisbane,7.607,828.438
brisk,5.852,708.061
brisker,3.135,871.458
brisket,5.004,707.731
briskly,5.468,683.129
briskness,0.0,862.731
bristle,5.434,817.781
bristled,3.892,780.931
bristles,4.89,810.233
bristling,4.812,842.667
bristly,3.434,756.087
Bristol,8.17,916.034
Britain,9.488,718.242
Britain's,6.822,845.562
Britannic,3.401,1185.867
