form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
wails,wail,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,1.6628,793.1785641689941
delayed,delay,VERB,"['Past', 'Part']",3,2.4393,780.6278494262957
lets,let,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,2.9633,772.1583394131935
disentangle,disentangle,VERB,"['Neg', 'Inf']",1,0.6021,810.3228566707069
looking,look,VERB,['Ger'],24,4.3437,749.8466760122653
hovers,hover,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.9031,805.4577373692875
grabs,grab,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.281,783.1864819359791
straightening,straighten,VERB,['Ger'],1,1.699,792.5934567978599
draping,drape,VERB,['Ger'],1,0.0,820.0547115922506
herd,herd,VERB,['Inf'],1,2.5575,778.7173607172333
mouthing,mouth,VERB,['Ger'],1,1.7324,792.0536063504599
smiles,smile,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.5011,779.6289644667352
wailing,wail,VERB,['Ger'],2,2.1959,784.5619691537559
distract,distract,VERB,['Inf'],1,2.3979,781.297005370079
wants,want,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",7,4.1947,752.2549908824031
perks,perk,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
unwrap,unwrap,VERB,['Inf'],1,0.0,820.0547115922506
tie,tie,VERB,['Inf'],2,3.3555,765.819137453005
kiss,kiss,VERB,['Inf'],1,3.791,758.7800694936425
lasts,last,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.4031,781.2129567974299
smeared,smear,VERB,"['Past', 'Part']",3,1.7709,791.4313236491155
wipe,wipe,VERB,['Inf'],2,2.9355,772.6076760131252
pass,pass,VERB,['Inf'],3,3.7415,759.5801472525137
stops,stop,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,3.0465,770.8135622508078
pointing,point,VERB,['Ger'],2,2.6294,777.5552275684889
tries,try,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,2.9074,773.0618615691714
fight,fight,VERB,['Inf'],10,4.011,755.2241683431033
crumples,crumple,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
hunches,hunch,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,1.6902,792.7356928438815
swings,swing,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.2577,783.5630841941953
grab,grab,VERB,['Inf'],4,3.5581,762.5444757570996
tugging,tug,VERB,['Ger'],1,1.3424,798.3572492991428
gulping,gulp,VERB,['Ger'],1,0.0,820.0547115922506
sees,see,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,3.2788,767.0588538995794
kept,keep,VERB,"['Fin', 'Ind', 'Past']",5,3.659,760.913610183966
grabbing,grab,VERB,['Ger'],1,2.3075,782.7581574792096
crouches,crouch,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
trail,trail,VERB,['Inf'],1,2.9912,771.7073864945569
sniffling,sniffle,VERB,['Ger'],1,0.0,820.0547115922506
wheezing,wheeze,VERB,['Ger'],2,1.6128,793.9867235213893
digs,dig,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.1818,784.7898700911313
sits,sit,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.7067,776.3058132096859
asks,ask,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,2.9309,772.6820266735456
checks,check,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.8808,773.4918023446456
stay,stay,VERB,['Inf'],14,4.4199,748.6150411592149
sighs,sigh,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.9009,773.1669222849828
opens,open,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,2.9289,772.7143530476415
stand,stand,VERB,['Inf'],8,4.0621,754.3982294849554
back,back,VERB,['Inf'],3,5.0106,739.0674465700174
turns,turn,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,3.4071,764.9851170013332
wave,wave,VERB,['Inf'],1,3.0354,770.9929736270395
rained,rain,VERB,"['Fin', 'Ind', 'Past']",3,2.143,785.41700174859
disappeared,disappear,VERB,"['Fin', 'Ind', 'Past']",4,3.1673,768.8610492554209
drunk,drink,VERB,"['Past', 'Part']",1,3.5916,762.0030089909947
paused,pause,VERB,"['Fin', 'Ind', 'Past']",1,1.1461,801.5300829166465
waited,wait,VERB,"['Fin', 'Ind', 'Past']",2,3.172,768.7850822762957
bounced,bounce,VERB,"['Fin', 'Ind', 'Past']",1,2.1818,784.7898700911313
gathering,gather,VERB,['Ger'],1,2.5694,778.5250187913633
plucked,pluck,VERB,"['Fin', 'Ind', 'Past']",1,1.8195,790.6457927585873
shivering,shiver,VERB,['Ger'],1,1.9191,789.035939328616
marbled,marble,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
daring,dare,VERB,['Ger'],1,2.3324,782.3556941217167
dart,dart,VERB,['Inf'],1,1.9956,787.7994555194512
leap,leap,VERB,['Inf'],1,2.5328,779.1165914373166
climaxed,climax,VERB,"['Fin', 'Ind', 'Past']",1,0.699,808.7566438457649
overflowed,overflow,VERB,"['Fin', 'Ind', 'Past']",1,1.1761,801.0451873052094
cascading,cascade,VERB,['Ger'],1,1.0414,803.2223686005622
breath,breathe,VERB,['Inf'],1,3.3602,765.7431704738799
wriggled,wriggle,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
struggled,struggle,VERB,"['Fin', 'Ind', 'Past']",3,2.0492,786.9331086936835
writhing,writhe,VERB,['Ger'],1,1.3424,798.3572492991428
swimming,swim,VERB,['Ger'],3,3.0086,771.4261470399233
burst,burst,VERB,"['Fin', 'Ind', 'Past']",2,2.6395,777.3919793793051
standing,stand,VERB,['Ger'],6,3.6015,761.8429934392204
flooding,flood,VERB,['Ger'],1,1.9395,788.7062103128387
licking,lick,VERB,['Ger'],1,2.2455,783.7602750761797
climbing,climb,VERB,['Ger'],4,2.6053,777.9447603763434
lapping,lap,VERB,['Ger'],1,1.3424,798.3572492991428
surrounded,surround,VERB,"['Past', 'Part']",5,2.8312,774.2934964222218
drum,drum,VERB,['Inf'],2,2.6365,777.4404689404488
drumming,drum,VERB,['Ger'],1,1.7634,791.5525475519747
slipped,slip,VERB,"['Fin', 'Ind', 'Past']",1,2.9289,772.7143530476415
nibble,nibble,VERB,['Inf'],1,1.8921,789.4723453789094
leant,lean,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
fraying,fray,VERB,['Ger'],1,0.0,820.0547115922506
frolicking,frolick,VERB,['Ger'],1,1.1139,802.0505375395891
lapped,lap,VERB,"['Fin', 'Ind', 'Past']",1,0.9542,804.6317985111396
washing,wash,VERB,['Ger'],2,2.6656,776.9701201973548
rocking,rock,VERB,['Ger'],1,2.3502,782.067989392264
tied,tie,VERB,"['Past', 'Part']",3,3.1351,769.3815038783633
floated,float,VERB,"['Fin', 'Ind', 'Past']",1,1.8388,790.3338432485627
slammed,slam,VERB,"['Fin', 'Ind', 'Past']",1,2.2227,784.128795740872
shut,shut,VERB,"['Past', 'Part']",3,9.888,660.2331180625653
retreated,retreat,VERB,"['Fin', 'Ind', 'Past']",1,1.716,792.3186826180455
gazed,gaze,VERB,"['Fin', 'Ind', 'Past']",1,1.3802,797.746280828732
pressed,press,VERB,"['Fin', 'Ind', 'Past']",1,2.4742,780.0637541983239
dissolving,dissolve,VERB,['Ger'],1,1.2553,799.7650628910153
rippled,ripple,VERB,"['Fin', 'Ind', 'Past']",1,0.699,808.7566438457649
splashed,splash,VERB,"['Fin', 'Ind', 'Past']",1,1.5185,795.5109120600067
nipped,nip,VERB,"['Fin', 'Ind', 'Past']",1,1.2304,800.1675262485081
flapping,flap,VERB,['Ger'],1,1.9345,788.7870262480782
hauling,haul,VERB,['Ger'],1,2.0414,787.0591815526572
swam,swim,VERB,"['Fin', 'Ind', 'Past']",1,2.0934,786.2186958261661
sang,sing,VERB,"['Fin', 'Ind', 'Past']",3,2.6232,777.6554393281859
singing,sing,VERB,['Ger'],4,3.3583,765.773880529271
coming,come,VERB,['Ger'],26,4.4294,748.4614908822598
combed,comb,VERB,"['Fin', 'Ind', 'Past']",1,1.7482,791.7982279951029
waved,wave,VERB,"['Fin', 'Ind', 'Past']",2,2.0253,787.3194088641284
laughed,laugh,VERB,"['Fin', 'Ind', 'Past']",3,2.7372,775.8128360047248
tantalising,tantalise,VERB,['Ger'],1,0.0,820.0547115922506
wrap,wrap,VERB,['Inf'],2,2.9586,772.2343063923186
nudging,nudge,VERB,['Ger'],1,1.2041,800.5926180678681
letting,let,VERB,['Ger'],2,3.3002,766.7129616967543
float,float,VERB,['Inf'],2,2.5821,778.3197463158549
engulfed,engulf,VERB,"['Fin', 'Ind', 'Past']",2,1.1761,801.0451873052094
creaking,creak,VERB,['Ger'],1,2.1553,785.2181945479008
cracking,crack,VERB,['Ger'],1,2.4829,779.9231344710071
clambered,clamber,VERB,"['Fin', 'Ind', 'Past']",1,0.699,808.7566438457649
sliding,slide,VERB,['Ger'],2,2.2833,783.1493066057689
clinging,cling,VERB,['Ger'],1,1.7634,791.5525475519747
sheltering,shelter,VERB,['Ger'],1,1.0414,803.2223686005622
flecked,fleck,VERB,"['Past', 'Part']",1,0.4771,812.343255051695
galloped,gallop,VERB,"['Fin', 'Ind', 'Past']",1,0.4771,812.343255051695
spouting,spout,VERB,['Ger'],1,1.5315,795.300790628384
scrambled,scramble,VERB,"['Fin', 'Ind', 'Past']",1,2.5658,778.5832062647357
encrusted,encrust,VERB,"['Past', 'Part']",1,1.0,803.8915245443454
rode,ride,VERB,"['Fin', 'Ind', 'Past']",1,2.7251,776.0084105680045
dipping,dip,VERB,['Ger'],2,1.8261,790.539115724071
blowing,blow,VERB,['Ger'],3,2.9647,772.1357109513264
tugged,tug,VERB,"['Fin', 'Ind', 'Past']",3,1.0414,803.2223686005622
peeled,peel,VERB,"['Fin', 'Ind', 'Past']",2,2.143,785.41700174859
deeping,deepen,VERB,['Ger'],1,0.0,820.0547115922506
riding,ride,VERB,['Ger'],3,3.213,768.1223916073316
tarred,tar,VERB,"['Fin', 'Ind', 'Past']",1,1.2041,800.5926180678681
groaning,groan,VERB,['Ger'],1,2.2765,783.2592162776947
dipped,dip,VERB,"['Fin', 'Ind', 'Past']",4,1.9777,788.0887765676086
passed,pass,VERB,"['Fin', 'Ind', 'Past']",3,3.4203,764.7717629323008
prising,prise,VERB,['Ger'],1,0.0,820.0547115922506
speckled,speckle,VERB,"['Past', 'Part']",1,1.3222,798.6837456775105
threw,throw,VERB,"['Fin', 'Ind', 'Past']",4,3.3187,766.413942736368
hung,hang,VERB,"['Fin', 'Ind', 'Past']",4,3.1575,769.0194484884903
hauled,haul,VERB,"['Fin', 'Ind', 'Past']",3,1.8633,789.937845165889
chanting,chant,VERB,['Ger'],1,2.3345,782.3217514289162
bursting,burst,VERB,['Ger'],1,2.0792,786.4482130822463
stood,stand,VERB,"['Fin', 'Ind', 'Past']",9,3.1193,769.6368822337203
sunk,sink,VERB,"['Past', 'Part']",2,2.3766,781.6412812541994
lie,lie,VERB,['Inf'],7,3.7877,758.8334080109005
plowed,plow,VERB,"['Past', 'Part']",1,1.5315,795.300790628384
stretching,stretch,VERB,['Ger'],4,2.0569,786.8086521534146
survived,survive,VERB,"['Fin', 'Ind', 'Past']",2,2.8202,774.4712914797487
sipping,sip,VERB,['Ger'],1,1.8573,790.0348242881764
caked,cake,VERB,"['Past', 'Part']",1,1.0,803.8915245443454
incensed,incense,VERB,"['Past', 'Part']",1,1.0414,803.2223686005622
cried,cry,VERB,"['Fin', 'Ind', 'Past']",4,2.8215,774.4502793365864
veined,vein,VERB,"['Past', 'Part']",1,3.526,763.0633140613373
oozed,ooze,VERB,"['Fin', 'Ind', 'Past']",1,0.699,808.7566438457649
charred,char,VERB,"['Past', 'Part']",1,1.5911,794.3374646803288
smelled,smell,VERB,"['Fin', 'Ind', 'Past']",1,2.6075,777.909201364838
fermented,ferment,VERB,"['Past', 'Part']",1,1.4624,796.4176668533942
scoured,scour,VERB,"['Fin', 'Ind', 'Past']",1,1.2788,799.3852279953895
hurried,hurry,VERB,"['Fin', 'Ind', 'Past']",2,1.7993,790.9722891369549
blackened,blacken,VERB,"['Past', 'Part']",1,1.2304,800.1675262485081
packed,pack,VERB,"['Fin', 'Ind', 'Past']",3,2.9566,772.2666327664144
crocheting,crochet,VERB,['Ger'],1,0.0,820.0547115922506
scraped,scrape,VERB,"['Fin', 'Ind', 'Past']",1,1.8261,790.539115724071
catch,catch,VERB,['Inf'],9,3.8396,757.9945386031143
tumbling,tumble,VERB,['Ger'],1,1.7993,790.9722891369549
twisted,twist,VERB,"['Past', 'Part']",2,2.7332,775.8774887529164
burnt,burn,VERB,"['Past', 'Part']",1,2.6893,776.5870526643195
echo,echo,VERB,['Inf'],1,10.297,653.6223745599721
hurtled,hurtle,VERB,"['Fin', 'Ind', 'Past']",1,0.9542,804.6317985111396
steady,steady,VERB,['Inf'],1,3.0641,770.5290901587647
cycling,cycle,VERB,['Ger'],1,0.0,820.0547115922506
abate,abate,VERB,['Inf'],1,0.7782,807.4765194315709
glanced,glance,VERB,"['Fin', 'Ind', 'Past']",1,1.5185,795.5109120600067
been,be,VERB,"['Past', 'Part']",9,4.9473,740.0905763101498
dominated,dominate,VERB,"['Fin', 'Ind', 'Past']",2,1.8808,789.6549893925506
loomed,loom,VERB,"['Fin', 'Ind', 'Past']",1,0.4771,812.343255051695
staring,stare,VERB,['Ger'],4,3.0781,770.3028055400939
swarming,swarm,VERB,['Ger'],1,1.7324,792.0536063504599
flying,fly,VERB,['Ger'],4,3.4116,764.9123826596176
altered,alter,VERB,"['Fin', 'Ind', 'Past']",2,2.3598,781.9128227966041
attempt,attempt,VERB,['Inf'],7,2.9894,771.7364802312431
throw,throw,VERB,['Inf'],12,3.8176,758.3501287181682
pumping,pump,VERB,['Ger'],1,2.382,781.5540000441407
sweating,sweat,VERB,['Ger'],1,2.6232,777.6554393281859
awaited,await,VERB,"['Fin', 'Ind', 'Past']",1,1.5563,794.8999435895959
board,board,VERB,['Inf'],2,3.5149,763.242725437569
run,run,VERB,['Inf'],17,4.2523,751.3239913084439
scrambling,scramble,VERB,['Ger'],1,1.699,792.5934567978599
pulling,pull,VERB,['Ger'],2,3.1414,769.2796757999615
performing,perform,VERB,['Ger'],2,2.5132,779.4333899034556
hid,hide,VERB,"['Fin', 'Ind', 'Past']",1,2.776,775.1857043472661
speeding,speed,VERB,['Ger'],1,2.4065,781.158001961467
watched,watch,VERB,"['Fin', 'Ind', 'Past']",7,3.1316,769.438075033031
hurtle,hurtle,VERB,['Inf'],1,3.892,757.147587601804
addressed,address,VERB,"['Past', 'Part']",1,2.29,783.0410132525479
remaining,remain,VERB,['Ger'],3,2.5378,779.0357755020771
listen,listen,VERB,['Inf'],3,10.432,651.4403443085049
advance,advance,VERB,['Inf'],1,2.9117,772.9923598648654
crept,creep,VERB,"['Past', 'Part']",2,1.7709,791.4313236491155
fallen,fall,VERB,"['Past', 'Part']",1,2.9365,772.5915128260773
suffering,suffer,VERB,['Ger'],2,2.9965,771.621721603203
pump,pump,VERB,['Inf'],1,2.8102,774.6329233502278
filled,fill,VERB,"['Past', 'Part']",7,3.1421,769.268361569028
negating,negate,VERB,['Ger'],1,0.0,820.0547115922506
ran,run,VERB,"['Fin', 'Ind', 'Past']",9,3.6332,761.3306204098019
slanted,slant,VERB,"['Past', 'Part']",1,1.2553,799.7650628910153
menacing,menace,VERB,['Ger'],1,1.4624,796.4176668533942
intimidating,intimidate,VERB,['Ger'],1,0.0,820.0547115922506
face,face,VERB,['Inf'],7,4.1687,752.6752337456487
seeming,seem,VERB,['Ger'],1,1.716,792.3186826180455
pierce,pierce,VERB,['Inf'],1,8.515,682.4251738793389
tighten,tighten,VERB,['Inf'],2,2.1673,785.0242363033259
swallowing,swallow,VERB,['Ger'],1,1.8751,789.7471195587237
lurch,lurch,VERB,['Inf'],1,5.687,728.1346668508145
grown,grow,VERB,"['Past', 'Part']",6,3.1059,769.8534689401622
crushed,crush,VERB,"['Past', 'Part']",3,2.6355,777.4566321274967
screaming,scream,VERB,['Ger'],1,3.2891,766.892373072986
waiting,wait,VERB,['Ger'],5,4.0321,754.8831250963925
begun,begin,VERB,"['Fin', 'Ind', 'Past']",4,2.7316,775.9033498521931
ascending,ascend,VERB,['Ger'],1,1.5563,794.8999435895959
sank,sink,VERB,"['Fin', 'Ind', 'Past']",2,2.0453,786.9961451231703
buckled,buckle,VERB,"['Fin', 'Ind', 'Past']",1,1.4914,795.9489344290049
flip,flip,VERB,['Inf'],2,2.8627,773.7843560302127
press,press,VERB,['Inf'],6,3.4873,763.6888294000912
taxied,taxi,VERB,"['Past', 'Part']",1,0.7782,807.4765194315709
exceeded,exceed,VERB,"['Past', 'Part']",2,1.8062,790.8607631463244
hate,hate,VERB,['Inf'],3,4.0392,754.7683664683524
shines,shine,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.2672,783.4095339172402
shone,shine,VERB,"['Fin', 'Ind', 'Past']",3,1.4914,795.9489344290049
wandered,wander,VERB,"['Fin', 'Ind', 'Past']",1,2.248,783.7198671085599
bring,bring,VERB,['Inf'],9,4.2224,751.8072706011762
tipped,tip,VERB,"['Past', 'Part']",1,2.3892,781.4376250973958
cursed,curse,VERB,"['Past', 'Part']",1,2.5775,778.3940969762753
embowered,embower,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
fluttered,flutter,VERB,"['Fin', 'Ind', 'Past']",1,0.6021,810.3228566707069
dropped,drop,VERB,"['Fin', 'Ind', 'Past']",5,3.395,765.1806915646129
swirling,swirl,VERB,['Ger'],3,1.6721,793.0282465294484
carven,carve,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
crushing,crush,VERB,['Ger'],1,2.1461,785.3668958687415
sleeping,sleep,VERB,['Ger'],3,3.4812,763.7874248410834
maddened,madden,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
litten,light,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
whispered,whisper,VERB,"['Fin', 'Ind', 'Past']",1,2.017,787.4535633166261
bade,bid,VERB,"['Fin', 'Ind', 'Past']",1,1.3617,798.0452997891182
cease,cease,VERB,['Inf'],2,2.6493,777.2335801462357
swaying,sway,VERB,['Ger'],2,1.6628,793.1785641689941
gleaming,gleam,VERB,['Ger'],3,1.5682,794.7076016637259
breeded,breed,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
vanish,vanish,VERB,['Inf'],1,2.2148,784.2564849185504
longed,long,VERB,"['Fin', 'Ind', 'Past']",1,1.8261,790.539115724071
ebbed,ebb,VERB,"['Fin', 'Ind', 'Past']",2,0.0,820.0547115922506
sunken,sink,VERB,"['Past', 'Part']",2,1.6721,793.0282465294484
trembled,tremble,VERB,"['Fin', 'Ind', 'Past']",2,1.3424,798.3572492991428
wish,wish,VERB,['Inf'],11,4.0789,754.1266879425506
descend,descend,VERB,['Inf'],1,1.9956,787.7994555194512
questioned,question,VERB,"['Past', 'Part']",2,2.4683,780.1591170019065
sinking,sink,VERB,['Ger'],1,2.4031,781.2129567974299
dripping,drip,VERB,['Ger'],1,2.238,783.881498979039
close,close,VERB,['Inf'],4,4.0489,754.6115835539878
conquering,conquer,VERB,['Ger'],1,1.7404,791.9243008540766
gnaw,gnaw,VERB,['Inf'],1,1.301,799.0264052429261
glut,glut,VERB,['Inf'],1,0.9031,805.4577373692875
flown,flow,VERB,"['Past', 'Part']",2,2.3674,781.7899825750401
shewing,shew,VERB,['Ger'],1,0.0,820.0547115922506
shocking,shock,VERB,['Ger'],1,2.4997,779.6515929286022
paw,paw,VERB,['Inf'],1,2.2041,784.429431019963
shrieked,shriek,VERB,"['Fin', 'Ind', 'Past']",2,0.9031,805.4577373692875
hidden,hide,VERB,"['Past', 'Part']",3,3.0358,770.9865083522203
rise,rise,VERB,"['Sub', 'Plur', '3', 'Pres', 'Fin']",5,3.1461,769.2037088208364
leering,leer,VERB,['Ger'],1,1.415,797.1838019194649
feast,feast,VERB,['Inf'],1,2.5353,779.0761834696968
hurt,hurt,VERB,['Inf'],6,4.0992,753.7985752454781
pulls,pull,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.6075,777.909201364838
swelling,swell,VERB,['Ger'],1,2.2095,784.3421498099043
assisted,assist,VERB,"['Past', 'Part']",2,1.9445,788.6253943775992
’s,be,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",6,0.0,820.0547115922506
bewildered,bewilder,VERB,"['Past', 'Part']",1,1.7243,792.1845281655478
water,water,VERB,['Inf'],2,4.0599,754.4337884964608
grasps,grasp,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,0.0,820.0547115922506
loses,lose,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",2,2.6866,776.6306932693487
smiling,smile,VERB,['Ger'],2,2.9435,772.478370516742
submits,submit,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.9031,805.4577373692875
worn,wear,VERB,"['Past', 'Part']",4,2.7118,776.2233809557416
bares,bare,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
hangs,hang,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.5145,779.4123777602932
swabs,swab,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
numb,numb,VERB,['Inf'],1,2.3979,781.297005370079
streaked,streak,VERB,"['Past', 'Part']",1,0.6021,810.3228566707069
dislike,dislike,VERB,['Inf'],2,2.3032,782.8276591835156
winces,wince,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,0.0,820.0547115922506
implant,implant,VERB,['Inf'],1,2.0414,787.0591815526572
embarrass,embarrass,VERB,['Inf'],1,2.6542,777.1543805297009
puts,put,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",3,3.0881,770.1411736696149
shining,shine,VERB,['Ger'],1,2.7007,776.4027923319734
dreamed,dream,VERB,"['Past', 'Part']",4,2.8949,773.2639014072702
dream,dream,VERB,['Inf'],1,3.8324,758.1109135498592
wake,wake,VERB,['Inf'],6,3.7297,759.770872859679
keeps,keep,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,3.4285,764.639224798508
stopping,stop,VERB,['Ger'],1,3.0282,771.1093485737845
wandering,wander,VERB,['Ger'],1,2.6064,777.9269808705908
sleep,sleep,VERB,['Inf'],6,4.0654,754.3448909676973
impending,impend,VERB,['Ger'],1,1.7482,791.7982279951029
kill,kill,VERB,['Inf'],3,4.3633,749.5298775461264
trusts,trust,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",1,2.2788,783.2220409474845
lit,light,VERB,"['Fin', 'Ind', 'Past']",2,2.6964,776.4722940362793
woke,wake,VERB,"['Fin', 'Ind', 'Past']",1,3.1287,769.48494827547
deal,deal,VERB,['Inf'],3,4.1249,753.383181338347
bound,bind,VERB,"['Past', 'Part']",2,2.9736,771.9918585866001
optimized,optimize,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
repaired,repair,VERB,"['Past', 'Part']",2,2.1492,785.316789988893
punching,punch,VERB,['Ger'],1,2.3181,782.5868276965018
raise,raise,VERB,['Inf'],4,3.4496,764.2981815517973
ward,ward,VERB,['Inf'],1,2.8621,773.7940539424415
avoiding,avoid,VERB,['Ger'],1,2.5428,778.9549595668375
flag,flag,VERB,['Inf'],1,2.9509,772.3587629325875
empathized,empathize,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
scared,scare,VERB,"['Fin', 'Ind', 'Past']",1,3.8328,758.10444827504
incapacitated,incapacitate,VERB,"['Fin', 'Ind', 'Past']",1,1.6902,792.7356928438815
trip,trip,VERB,['Inf'],1,3.6236,761.4857870054617
learning,learn,VERB,['Ger'],5,3.0158,771.3097720931785
tear,tear,VERB,['Inf'],1,3.1392,769.315234811467
knows,know,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",4,4.0967,753.8389832130979
unfold,unfold,VERB,['Inf'],1,1.8451,790.2320151701609
mess,mess,VERB,['Inf'],1,3.6005,761.8591566262684
messed,mess,VERB,"['Past', 'Part']",1,2.9315,772.6723287613169
curled,curl,VERB,"['Past', 'Part']",2,1.6812,792.8811615273125
engineered,engineer,VERB,"['Past', 'Part']",1,0.0,820.0547115922506
deduce,deduce,VERB,['Inf'],1,1.4771,796.18006800379
lauding,laud,VERB,['Ger'],1,0.0,820.0547115922506
stuck,stick,VERB,"['Fin', 'Ind', 'Past']",4,3.5315,762.9744165325739
turning,turn,VERB,['Ger'],5,3.3143,766.4850607593788
crunched,crunch,VERB,"['Fin', 'Ind', 'Past']",1,1.0414,803.2223686005622
worry,worry,VERB,['Inf'],4,4.1655,752.726955944202
promised,promise,VERB,"['Fin', 'Ind', 'Past']",3,3.5011,763.4657774188302
shouted,shout,VERB,"['Fin', 'Ind', 'Past']",2,2.0645,786.6858119318506
twitched,twitch,VERB,"['Fin', 'Ind', 'Past']",1,0.8451,806.395202218066
grabbed,grab,VERB,"['Fin', 'Ind', 'Past']",1,2.8331,774.2627863668307
yelped,yelp,VERB,"['Fin', 'Ind', 'Past']",1,0.8451,806.395202218066
ducked,duck,VERB,"['Fin', 'Ind', 'Past']",1,1.7924,791.0838151275855
moaned,moan,VERB,"['Fin', 'Ind', 'Past']",1,1.1761,801.0451873052094
panted,pant,VERB,"['Fin', 'Ind', 'Past']",1,5.746,727.181038814988
coursed,course,VERB,"['Fin', 'Ind', 'Past']",1,0.0,820.0547115922506
splattered,splatter,VERB,"['Fin', 'Ind', 'Past']",1,1.699,792.5934567978599
moaning,moan,VERB,['Ger'],1,0.0,820.0547115922506
