form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
weakened,weaken,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8921,789.4723453789094
recorded,record,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.6335,777.4889585015926
feared,fear,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4624,780.2544798054892
burned,burn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,3.1611,768.9612610151179
colonized,colonize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9542,804.6317985111396
confronted,confront,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.143,785.41700174859
annoyed,annoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.2455,783.7602750761797
excited,excite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,3.3945,765.1887731581368
hesitated,hesitate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8325,790.4356713269646
congratulated,congratulate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6335,793.6521455494976
valued,value,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.9823,788.0144259071883
warped,warp,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.9243,788.9518907559668
pinpointed,pinpoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
distorted,distort,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.017,787.4535633166261
summarized,summarize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
concentrated,concentrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.0,787.7283374964404
elapsed,elapse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.415,797.1838019194649
plotted,plot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.7243,792.1845281655478
signed,sign,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,3.2648,767.28513851825
inclined,incline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.2304,784.0043392006031
knocked,knock,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.1011,769.9310522379922
roasted,roast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.9395,788.7062103128387
implied,imply,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.0414,787.0591815526572
checked,check,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.3771,765.4700126127703
drank,drink,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.8176,774.5133157660732
enriched,enrich,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.3424,798.3572492991428
infused,infuse,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
cleaned,clean,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.9581,772.2423879858426
rang,ring,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.444,780.5518824471706
ordered,order,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.2755,767.1121924168375
rubbed,rub,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.143,785.41700174859
chocked,chock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
lagged,lag,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.699,808.7566438457649
steeped,steep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2041,800.5926180678681
massacred,massacre,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.699,792.5934567978599
enslaved,enslave,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6232,793.8186263760911
pre-organised,pre-organise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
serviced,service,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
warranted,warrant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.301,799.0264052429261
sheltered,shelter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7324,792.0536063504599
blooded,blood,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3802,797.746280828732
blessed,bless,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.8482,774.0187222424073
ranked,rank,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.699,792.5934567978599
marvelled,marvel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,4.304,750.4883545380671
boasted,boast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.1761,801.0451873052094
purchased,purchase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.281,783.1864819359791
publicized,publicize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.0792,802.6114001301514
comprised,comprise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.3979,797.4601924179841
piled,pile,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8865,789.5628592263777
situated,situate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,1.6335,793.6521455494976
bordered,border,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.699,808.7566438457649
accessed,access,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
dwarfed,dwarf,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.6021,810.3228566707069
clustered,cluster,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.699,808.7566438457649
motorized,motorize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
frozen,freeze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.8938,773.2816809130229
composed,compose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,1.9912,787.870573542462
renowned,renown,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8325,790.4356713269646
frequented,frequent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.1461,801.5300829166465
relaxed,relax,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.5527,778.7949440150633
allocated,allocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.9031,805.4577373692875
rebuilt,rebuild,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8692,789.8424823623064
regarded,regard,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.0212,787.3856779310248
inscribed,inscribe,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5185,795.5109120600067
repurposed,repurpose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
referred,refer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.3541,782.0049529627772
soared,soar,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.3802,797.746280828732
inhabited,inhabit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.7634,791.5525475519747
incorporated,incorporate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,8.969,675.08708695959
renamed,rename,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.0414,803.2223686005622
starved,starve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.3747,781.6719913095903
renovated,renovate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3979,797.4601924179841
reused,reuse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
fueled,fuel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.699,792.5934567978599
merged,merge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3617,798.0452997891182
commenced,commence,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4472,796.6633472965224
insured,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Fin'}",1,2.1038,786.0505986808679
planted,plant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.6599,777.0622503635278
ensured,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
numbered,number,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.9685,788.2374778884495
designated,designate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.1239,785.725718621205
spared,spare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.2304,784.0043392006031
protected,protect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.7443,775.6980773766846
reached,reach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,3.1011,769.9310522379922
mapped,map,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6721,793.0282465294484
desired,desire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.0645,786.6858119318506
pre,prearrange,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
restocked,restock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
permitted,permit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.3483,782.0986994476551
toured,tour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6721,793.0282465294484
practised,practise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.4771,796.18006800379
wai'd,wai,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
capped,cap,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7993,790.9722891369549
advised,advise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.4281,780.8088771212323
aided,aid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5315,795.300790628384
platted,plat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,0.0,820.0547115922506
proclaimed,proclaim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5441,795.0971344715804
dotted,dot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.716,792.3186826180455
upset,upset,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,3.5799,762.1921182794551
enraged,enrage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5563,794.8999435895959
flexed,flex,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.1461,801.5300829166465
damaged,damage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6665,776.9555733290117
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.0492,786.9331086936835
spaced,space,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6435,793.4905136790186
soaked,soak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.2041,784.429431019963
subjected,subject,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8921,789.4723453789094
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,1.7924,791.0838151275855
stressed,stress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.4533,780.401564807625
flavored,flavor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.415,797.1838019194649
guaranteed,guarantee,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.5315,779.1376035804789
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.0,803.8915245443454
molded,mold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.4914,795.9489344290049
pureed,puree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
tasted,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4683,780.1591170019065
distilled,distil,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.5185,795.5109120600067
invented,invent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.9053,773.0958042619719
malfunctioned,malfunction,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
steered,steer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5682,794.7076016637259
beaten,beat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.7868,775.0111419271487
dislocated,dislocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8865,789.5628592263777
paralyzed,paralyze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.281,783.1864819359791
timed,time,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.9191,789.035939328616
assigned,assign,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.7917,774.931942310614
allotted,allot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.1761,801.0451873052094
deflated,deflate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.9542,804.6317985111396
pegged,peg,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.2625,783.4855008963654
shortened,shorten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.3979,797.4601924179841
blindfolded,blindfold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7924,791.0838151275855
hydrated,hydrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2304,800.1675262485081
cooked,cook,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.6866,776.6306932693487
skittled,skittle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,0.0,820.0547115922506
dissolved,dissolve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.8195,790.6457927585873
attempting,attempt,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,2.3118,782.6886557749036
leading,lead,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",12,3.0273,771.1238954421275
becoming,become,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",7,3.0674,770.4757516415066
conducting,conduct,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,2.2788,783.2220409474845
doing,do,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",43,4.7201,743.7628524074338
filming,film,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.2989,782.8971608878215
securing,secure,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,1.7924,791.0838151275855
exploding,explode,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1239,785.725718621205
reducing,reduce,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6,1.7076,792.4544533892479
sharing,share,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.7952,774.8753711559464
expecting,expect,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.2665,767.2576611002686
assisting,assist,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,1.9138,789.1216042199699
falling,fall,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,3.2643,767.2932201117741
acting,act,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,3.4275,764.6553879855559
wondering,wonder,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5,3.5095,763.3300066476277
gon,go,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",47,0.0,820.0547115922506
going,go,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",65,5.0346,738.6795300808677
fitting,fit,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.4564,780.3514589277765
telling,tell,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6,3.9882,755.5926890077956
getting,get,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",29,4.393,749.0498308908036
showing,show,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",11,3.2009,768.3179661706113
think-,think,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
tearing,tear,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.5159,779.3897492984262
saying,say,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",10,4.1725,752.6138136348667
reading,read,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6,3.4961,763.5465933540696
replacing,replace,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.1239,785.725718621205
drinking,drink,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,3.4291,764.6295268862793
finding,find,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.2869,766.9279320844914
calling,call,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,3.8002,758.6313681728017
lacking,lack,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1139,785.8873504916841
crying,cry,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.433,764.5664904567925
looking,look,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",24,4.3437,749.8466760122653
wailing,wail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.1959,784.5619691537559
wheezing,wheeze,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,1.6128,793.9867235213893
coming,come,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",26,4.4294,748.4614908822598
crocheting,crochet,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
flying,fly,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,3.4116,764.9123826596176
speeding,speed,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.4065,781.158001961467
suffering,suffer,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.9965,771.621721603203
smiling,smile,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.9435,772.478370516742
wandering,wander,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.6064,777.9269808705908
avoiding,avoid,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.5428,778.9549595668375
crawling,crawl,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.6656,776.9701201973548
chasing,chase,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.9703,772.0451971038581
regretting,regret,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
leaning,lean,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.3385,782.2570986807245
sweeping,sweep,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.233,783.9623149142785
travelling,travel,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.2989,782.8971608878215
stirring,stir,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.1271,785.6739964226517
breathing,breath,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,3.1517,769.1131949733682
fading,fade,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1004,786.1055535168307
keeping,keep,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.4165,764.8331830430828
debating,debate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.9243,788.9518907559668
winning,win,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",8,3.0766,770.3270503206659
intending,intend,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.4771,796.18006800379
challenging,challenge,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.29,783.0410132525479
buying,buy,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.2253,767.9235844066424
happening,happen,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,3.6645,760.8247126552025
dating,date,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.2279,767.8815601203178
kidding,kid,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.834,758.0850524505826
protesting,protest,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.0043,787.6588357921344
killing,kill,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5,3.5984,761.8930993190689
answering,answer,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.8549,773.9104288891864
knocking,knock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.8808,773.4918023446456
proving,prove,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.3617,781.8821127412132
fundraising,fundrais,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
complying,comply,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.1761,801.0451873052094
waging,wage,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.1761,801.0451873052094
loading,load,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,2.3962,781.3244827880604
slipping,slip,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.4829,779.9231344710071
gaining,gain,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3,2.2878,783.0765722640533
encouraging,encourage,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.2201,784.1708200271966
cultivating,cultivate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.2788,799.3852279953895
hanging,hang,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,3.4371,764.5002213898961
enforcing,enforce,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.2553,799.7650628910153
prevailing,prevail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.4624,796.4176668533942
cooperating,cooperate,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.0414,787.0591815526572
sailing,sail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.6821,776.7034276110644
reviewing,review,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.017,787.4535633166261
sending,send,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5,3.2531,767.4742478067105
perceiving,perceive,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.0,803.8915245443454
coursing,course,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.3979,797.4601924179841
sounding,sound,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.2878,783.0765722640533
coughing,cough,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.4014,781.2404342154114
gargling,gargle,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
backing,back,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.5119,779.4544020466178
ending,end,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.9101,773.0182209641421
battling,battle,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1072,785.995643844905
repositioning,reposition,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
capitalizing,capitalize,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.6021,810.3228566707069
camping,camp,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.4997,779.6515929286022
staying,stay,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,3.483,763.7583311043973
interacting,interact,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,1.3424,798.3572492991428
forming,form,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1492,785.316789988893
browning,brown,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,7.31,701.9018142720645
stocking,stock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.1303,785.6222742240984
tripping,trip,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.29,783.0410132525479
troubling,trouble,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.0792,786.4482130822463
bogging,bog,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
pushing,push,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,2.9908,771.7138517693761
daydreaming,daydream,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1,1.7559,791.6737714548341
