form,lemma,upos,feats,frequency
become,become,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",27
demonstrated,demonstrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
scanned,scan,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
thinned,thin,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
evidenced,evidence,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
polarized,polarize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
accepted,accept,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
combined,combine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
corrected,correct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
covered,cover,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11
clarified,clarify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
roughened,roughen,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
hampered,hamper,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
discarded,discard,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
inferred,infer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
driven,drive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
attributed,attribute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
modulated,modulate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
inspired,inspire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12
lived,live,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
housed,house,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
attached,attach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
carried,carry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
explained,explain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
recreated,recreate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
popularized,popularize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
spawned,spawn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
explored,explore,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
exemplified,exemplify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
becoming,become,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",7
engendered,engender,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
anticipated,anticipate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dreaded,dread,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
shocked,shock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
aligned,align,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
grounded,ground,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
posed,pose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
framed,frame,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
remembered,remember,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8
commemorated,commemorate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
born,bear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",28
elected,elect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",19
arranged,arrange,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
awarded,award,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
exploited,exploit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
designed,design,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
pushed,push,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
entitled,entitle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
turned,turn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",20
attended,attend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
dedicated,dedicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
invited,invite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
recruited,recruit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
commissioned,commission,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
wounded,wound,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
exchanged,exchange,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
promoted,promote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
discharged,discharge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
disbanded,disband,VERB,"{'Polarity': 'Neg', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
shaped,shape,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
sent,send,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",10
chartered,charter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
offered,offer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
stationed,station,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
coded,code,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
predicted,predict,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
delivered,deliver,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
generalized,generalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
noticed,notice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
recognized,recognize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
conducting,conduct,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
linked,link,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
gathered,gather,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
annotated,annotate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
stored,store,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
talked,talk,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
copied,copy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
obliterated,obliterate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
confided,confide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
prompted,prompt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
supposed,suppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10
interpolated,interpolate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
managed,manage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
celebrated,celebrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
speculated,speculate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
imprisoned,imprison,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
lost,lose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",20
convinced,convince,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
judged,judge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
exaggerated,exaggerate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
doing,do,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",43
submitted,submit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
buried,bury,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
shot,shoot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
abandoned,abandon,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
postponed,postpone,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
notified,notify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
erected,erect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
garnered,garner,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
acclaimed,acclaim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
filming,film,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
b.,bear,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",3
educated,educate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
descended,descend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
confirmed,confirm,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
brought,bring,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",13
persecuted,persecute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
appointed,appoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
securing,secure,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
created,create,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12
reinterred,reinter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
edited,edit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
printed,print,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
exploding,explode,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
reducing,reduce,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6
appreciated,appreciate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
compelled,compel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
loaded,load,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
marked,mark,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
troubled,trouble,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
caught,catch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
batted,bat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
listed,list,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
named,name,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12
drafted,draft,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
cut,cut,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",14
traded,trade,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
devoted,devote,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
recognised,recognise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
baptized,baptize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
gone,go,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
acquired,acquire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dug,dig,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
lined,line,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
fulfilled,fulfill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
converted,convert,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
abstained,abstain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
plunged,plunge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
suspected,suspect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
seized,seize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
subscribed,subscribe,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
operated,operate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
displayed,display,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
located,locate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",16
sharing,share,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
viewed,view,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6
featured,feature,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
concerned,concern,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
immortalized,immortalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
professionalized,professionalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
m.,marry,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",2
div.,divorce,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",2
directed,direct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
d.,die,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",2
split,split,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
centered,center,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
ordained,ordain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
elaborated,elaborate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
planned,plan,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
cast,cast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
titled,title,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
discontinued,discontinue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
announced,announce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
expecting,expect,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
formed,form,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
sold,sell,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
revealed,reveal,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
welcomed,welcome,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
assisting,assist,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
qualified,qualify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
falling,fall,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4
acting,act,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
ruled,rule,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
wondering,wonder,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5
seen,see,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",29
gon,go,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",47
going,go,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",65
fitting,fit,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
confused,confuse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
telling,tell,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6
getting,get,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",29
showing,show,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",11
think-,think,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
lent,loan,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
tearing,tear,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
saying,say,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",10
reading,read,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6
disputed,dispute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
debated,debate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
demanded,demand,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
ridden,ride,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
disappointed,disappoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
offended,offend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
predestined,predestine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
replacing,replace,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
blasted,blast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
drinking,drink,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
trained,train,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
gotten,get,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
worried,worry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
salted,salt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
painted,paint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
tucked,tuck,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
finding,find,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
dressed,dress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
calling,call,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
serrated,serrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
overwhelmed,overwhelm,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
lacking,lack,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
tortured,torture,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
crying,cry,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
manufactured,manufacture,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
delayed,delay,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
looking,look,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",24
wailing,wail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
smeared,smear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
wheezing,wheeze,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
drunk,drink,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
surrounded,surround,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
tied,tie,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
shut,shut,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
coming,come,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",26
flecked,fleck,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
encrusted,encrust,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
speckled,speckle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
sunk,sink,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
plowed,plow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
caked,cake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
incensed,incense,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
veined,vein,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
charred,char,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
fermented,ferment,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blackened,blacken,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
crocheting,crochet,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
twisted,twist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
burnt,burn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
been,be,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9
flying,fly,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4
speeding,speed,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
addressed,address,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
crept,creep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
fallen,fall,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
suffering,suffer,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
filled,fill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
slanted,slant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
grown,grow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
crushed,crush,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
taxied,taxi,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
exceeded,exceed,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
tipped,tip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
cursed,curse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
embowered,embower,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
carven,carve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
maddened,madden,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
litten,light,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
sunken,sink,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
questioned,question,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
flown,flow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
hidden,hide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
assisted,assist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
bewildered,bewilder,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
smiling,smile,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
worn,wear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
streaked,streak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
dreamed,dream,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
wandering,wander,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
bound,bind,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
optimized,optimize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
repaired,repair,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
avoiding,avoid,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
empathized,empathize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
messed,mess,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
curled,curl,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
engineered,engineer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
crawling,crawl,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
chasing,chase,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
irritated,irritate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
battered,batter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
trimmed,trim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
chosen,choose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
folded,fold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
regretting,regret,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
embroidered,embroider,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
gnawed,gnaw,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
leaning,lean,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
swallowed,swallow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
thrown,throw,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
locked,lock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
seated,seat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
sweeping,sweep,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
travelling,travel,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
ceased,cease,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
vanished,vanish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
glowed,glow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
stirring,stir,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
breathing,breath,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
corrugated,corrugate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
ornamented,ornament,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
touched,touch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
startled,startle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
illustrated,illustrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
blown,blow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
crazed,craze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
overslept,oversleep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
fading,fade,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
documented,document,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
spotted,spot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
infected,infect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
laced,lace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
keeping,keep,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
nicknamed,nickname,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
aerated,aerate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dried,dry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
