form,lemma,upos,feats,frequency
pulled,pull,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8
concerned,concern,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
annoying,annoy,VERB,{'VerbForm': 'Ger'},2
unveiled,unveil,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
immortalized,immortalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
professionalized,professionalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
feature,feature,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
hosts,host,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
m.,marry,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",2
div.,divorce,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",2
walked,walk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5
directed,direct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
d.,die,VERB,"{'Abbr': 'Yes', 'Tense': 'Past', 'VerbForm': 'Part'}",2
spending,spend,VERB,{'VerbForm': 'Ger'},3
split,split,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
attending,attend,VERB,{'VerbForm': 'Ger'},1
separated,separate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
dazzling,dazzle,VERB,{'VerbForm': 'Ger'},1
centered,center,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
starring,star,VERB,{'VerbForm': 'Ger'},1
worked,work,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10
accept,accept,VERB,{'VerbForm': 'Inf'},8
graduating,graduate,VERB,{'VerbForm': 'Ger'},2
ministered,minister,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
forced,force,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9
leave,leave,VERB,{'VerbForm': 'Inf'},23
founding,found,VERB,{'VerbForm': 'Ger'},2
undertook,undertake,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
ordained,ordain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
maintain,maintain,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
translating,translate,VERB,{'VerbForm': 'Ger'},5
elaborated,elaborate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
asserting,assert,VERB,{'VerbForm': 'Ger'},1
stands,stand,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
sets,set,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
account,account,VERB,{'VerbForm': 'Inf'},3
ensuring,ensure,VERB,{'VerbForm': 'Ger'},6
differ,differ,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
typifies,typify,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
reproducing,reproduce,VERB,{'VerbForm': 'Ger'},1
governing,govern,VERB,{'VerbForm': 'Ger'},2
planned,plan,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
attend,attend,VERB,{'VerbForm': 'Inf'},6
move,move,VERB,{'VerbForm': 'Inf'},18
cast,cast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
auditioned,audition,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
film,film,VERB,{'VerbForm': 'Inf'},1
titled,title,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
landed,land,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
drive,drive,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
hunting,hunt,VERB,{'VerbForm': 'Ger'},1
fighting,fight,VERB,{'VerbForm': 'Ger'},3
dealing,deal,VERB,{'VerbForm': 'Ger'},2
owns,own,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
running,run,VERB,{'VerbForm': 'Ger'},9
discontinued,discontinue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
heads,head,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
missing,miss,VERB,{'VerbForm': 'Ger'},3
announced,announce,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
expecting,expect,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
resides,reside,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
launched,launch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7
write,write,VERB,"{'Number': 'Sing', 'VerbForm': 'Inf'}",23
supports,support,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
struggling,struggle,VERB,{'VerbForm': 'Ger'},1
partnered,partner,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
release,release,VERB,{'VerbForm': 'Inf'},3
featuring,feature,VERB,{'VerbForm': 'Ger'},3
formed,form,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",8
sold,sell,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
selling,sell,VERB,{'VerbForm': 'Ger'},2
surprised,surprise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5
holding,hold,VERB,{'VerbForm': 'Ger'},8
revealed,reveal,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6
preventing,prevent,VERB,{'VerbForm': 'Ger'},2
collapsing,collapse,VERB,{'VerbForm': 'Ger'},2
denied,deny,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7
traveling,travel,VERB,{'VerbForm': 'Ger'},7
preached,preach,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
praying,pray,VERB,{'VerbForm': 'Ger'},1
weeping,weep,VERB,{'VerbForm': 'Ger'},1
opted,opt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
follow,follow,VERB,{'VerbForm': 'Inf'},12
visiting,visit,VERB,{'VerbForm': 'Ger'},6
welcomed,welcome,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
integrated,integrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4
asserted,assert,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
maintained,maintain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
preach,preach,VERB,{'VerbForm': 'Inf'},1
retiring,retire,VERB,{'VerbForm': 'Ger'},1
witnessing,witness,VERB,{'VerbForm': 'Ger'},1
violating,violate,VERB,{'VerbForm': 'Ger'},1
grant,grant,VERB,{'VerbForm': 'Inf'},1
failing,fail,VERB,{'VerbForm': 'Ger'},2
assisting,assist,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
pleaded,plead,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
assert,assert,VERB,{'VerbForm': 'Inf'},1
consented,consent,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
exiled,exile,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
forgave,forgive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
trust,trust,VERB,{'VerbForm': 'Inf'},3
naming,name,VERB,{'VerbForm': 'Ger'},1
qualified,qualify,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
retreat,retreat,VERB,{'VerbForm': 'Inf'},1
practiced,practice,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
arose,arise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
communicate,communicate,VERB,{'VerbForm': 'Inf'},2
demanding,demand,VERB,{'VerbForm': 'Ger'},2
falling,fall,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4
rushed,rush,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
placate,placate,VERB,{'VerbForm': 'Inf'},1
claimed,claim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5
acting,act,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
administered,administer,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
shuffling,shuffle,VERB,{'VerbForm': 'Ger'},1
ruled,rule,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
wondering,wonder,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5
like,like,VERB,{'VerbForm': 'Inf'},45
rising,rise,VERB,{'VerbForm': 'Ger'},5
ask,ask,VERB,{'VerbForm': 'Inf'},22
tell,tell,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",34
yell,yell,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
told,tell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",29
seen,see,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",29
boil,boil,VERB,{'VerbForm': 'Inf'},1
figure,figure,VERB,{'VerbForm': 'Inf'},6
call,call,VERB,{'VerbForm': 'Inf'},27
g-,g-,VERB,{'VerbForm': 'Inf'},1
starts,start,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
_,_,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
splish,splish,VERB,{'VerbForm': 'Inf'},1
splash,splash,VERB,{'VerbForm': 'Inf'},1
gon,go,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",47
finish,finish,VERB,{'VerbForm': 'Inf'},6
change,change,VERB,{'VerbForm': 'Inf'},11
f-,f-,VERB,{'VerbForm': 'Inf'},1
fill,fill,VERB,{'VerbForm': 'Inf'},14
floating,float,VERB,{'VerbForm': 'Ger'},1
breathe,breathe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
fills,fill,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
get,get,VERB,{'VerbForm': 'Inf'},133
subtract,subtract,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
going,go,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",65
l-,l-,VERB,{'VerbForm': 'Inf'},1
fit,fit,VERB,{'VerbForm': 'Inf'},3
count,count,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4
's,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",35
think,think,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",110
saw,see,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",20
fitting,fit,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
stop,stop,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",19
guessing,guess,VERB,{'VerbForm': 'Ger'},1
confused,confuse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
figured,figure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
watch,watch,VERB,{'VerbForm': 'Inf'},10
thank,thank,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",21
telling,tell,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6
bet,bet,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
happened,happen,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",14
popped,pop,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
pull,pull,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4
slowed,slow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
getting,get,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",29
borrow,borrow,VERB,{'VerbForm': 'Inf'},2
wait,wait,VERB,{'VerbForm': 'Inf'},24
trim,trim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
train,train,VERB,{'VerbForm': 'Inf'},2
watching,watch,VERB,{'VerbForm': 'Ger'},17
graduate,graduate,VERB,{'VerbForm': 'Inf'},1
wan,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
clean,clean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
helps,help,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
m-,m-,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
shoe,shoe,VERB,{'VerbForm': 'Inf'},1
stick,stick,VERB,{'VerbForm': 'Inf'},2
showing,show,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",11
forgot,forget,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
think-,think,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
lent,loan,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
tells,tell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",8
guess,guess,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4
figuring,figure,VERB,{'VerbForm': 'Ger'},1
tearing,tear,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
transfer,transfer,VERB,{'VerbForm': 'Inf'},3
bake,bake,VERB,{'VerbForm': 'Inf'},6
wear,wear,VERB,{'VerbForm': 'Inf'},19
saying,say,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",10
hope,hope,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",8
shrunk,shrink,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
bought,buy,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",7
looks,look,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",17
picks,pick,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
fits,fit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
gets,get,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",7
laid,lay,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
hatched,hatch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
read,read,VERB,{'VerbForm': 'Inf'},17
reading,read,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",6
meditate,meditate,VERB,{'VerbForm': 'Inf'},1
disputed,dispute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
debated,debate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
writes,write,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
bore,bear,VERB,{'VerbForm': 'Inf'},1
hinges,hing,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
evalu-,evaluate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
commented,comment,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
consent,consent,VERB,{'VerbForm': 'Inf'},2
views,view,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
attaining,attain,VERB,{'VerbForm': 'Ger'},1
conceptualizing,conceptualize,VERB,{'VerbForm': 'Ger'},1
possesses,possess,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
condemns,condemn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
grants,grant,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
justifies,justify,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
saves,save,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
skip,skip,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",6
exalted,exalt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
prefers,prefer,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
adjusts,adjust,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
proves,prove,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
demanded,demand,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
possess,possess,VERB,{'VerbForm': 'Inf'},1
ridden,ride,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
obeys,obey,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
act,act,VERB,{'VerbForm': 'Inf'},6
remember,remember,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",30
deserted,desert,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
disappointed,disappoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
offended,offend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
will,will,VERB,{'VerbForm': 'Inf'},2
predestined,predestine,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
sounds,sound,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
hold,hold,VERB,{'VerbForm': 'Inf'},12
weighed,weigh,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
suppose,suppose,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
tend,tend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
fixed,fix,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
replacing,replace,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
baling,bale,VERB,{'VerbForm': 'Ger'},2
sit,sit,VERB,{'VerbForm': 'Inf'},10
feeds,feed,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
eats,eat,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
feed,feed,VERB,{'VerbForm': 'Inf'},6
explain,explain,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",12
bale,bale,VERB,{'VerbForm': 'Inf'},1
eat,eat,VERB,{'VerbForm': 'Inf'},11
starve,starve,VERB,{'VerbForm': 'Inf'},1
starving,starve,VERB,{'VerbForm': 'Ger'},1
fixes,fix,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
sat,sit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10
bother,bother,VERB,{'VerbForm': 'Inf'},4
tastes,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
love,love,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",11
blasted,blast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
touch,touch,VERB,{'VerbForm': 'Inf'},12
drinking,drink,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",3
helped,help,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10
loved,love,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",4
trained,train,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
says,say,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",32
gotten,get,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7
react,react,VERB,{'VerbForm': 'Inf'},1
worried,worry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
outgrow,outgrow,VERB,{'VerbForm': 'Inf'},3
looked,look,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",13
believed,believe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10
leaned,lean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
picking,pick,VERB,{'VerbForm': 'Ger'},2
dangled,dangle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
stuffing,stuff,VERB,{'VerbForm': 'Ger'},1
nipping,nip,VERB,{'VerbForm': 'Ger'},1
listening,listen,VERB,{'VerbForm': 'Ger'},4
salted,salt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
unloading,unload,VERB,{'VerbForm': 'Ger'},1
painted,paint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
punctuated,punctuate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
opening,open,VERB,{'VerbForm': 'Ger'},12
eating,eat,VERB,{'VerbForm': 'Ger'},8
tucked,tuck,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
stretched,stretch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
finding,find,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
dismissed,dismiss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
wanting,want,VERB,{'VerbForm': 'Ger'},2
strangle,strangle,VERB,{'VerbForm': 'Inf'},1
slung,sling,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
bent,bend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
mumbling,mumble,VERB,{'VerbForm': 'Ger'},1
dressed,dress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4
